Date,Adj Close,Ticker
2022-12-14,142.79417419433594,AAPL
2022-12-15,136.10365295410156,AAPL
2022-12-16,134.1194305419922,AAPL
2022-12-19,131.98562622070312,AAPL
2022-12-20,131.9158477783203,AAPL
2022-12-21,135.05670166015625,AAPL
2022-12-22,131.84603881835938,AAPL
2022-12-23,131.4771270751953,AAPL
2022-12-27,129.65243530273438,AAPL
2022-12-28,125.67401885986328,AAPL
2022-12-29,129.23365783691406,AAPL
2022-12-30,129.55271911621094,AAPL
2023-01-03,124.7068328857422,AAPL
2023-01-04,125.99309539794922,AAPL
2023-01-05,124.656982421875,AAPL
2023-01-06,129.24362182617188,AAPL
2023-01-09,129.77207946777344,AAPL
2023-01-10,130.35040283203125,AAPL
2023-01-11,133.10238647460938,AAPL
2023-01-12,133.02261352539062,AAPL
2023-01-13,134.3686981201172,AAPL
2023-01-17,135.54527282714844,AAPL
2023-01-18,134.81739807128906,AAPL
2023-01-19,134.87722778320312,AAPL
2023-01-20,137.46966552734375,AAPL
2023-01-23,140.70025634765625,AAPL
2023-01-24,142.1161346435547,AAPL
2023-01-25,141.4480743408203,AAPL
2023-01-26,143.5419921875,AAPL
2023-01-27,145.50625610351562,AAPL
2023-01-30,142.58477783203125,AAPL
2023-01-31,143.8710174560547,AAPL
2023-02-01,145.00770568847656,AAPL
2023-02-02,150.38206481933594,AAPL
2023-02-03,154.05137634277344,AAPL
2023-02-06,151.2894287109375,AAPL
2023-02-07,154.20094299316406,AAPL
2023-02-08,151.4788818359375,AAPL
2023-02-09,150.43191528320312,AAPL
2023-02-10,150.80140686035156,AAPL
2023-02-13,153.6374969482422,AAPL
2023-02-14,152.98838806152344,AAPL
2023-02-15,155.11544799804688,AAPL
2023-02-16,153.49769592285156,AAPL
2023-02-17,152.33929443359375,AAPL
2023-02-21,148.27490234375,AAPL
2023-02-22,148.70431518554688,AAPL
2023-02-23,149.19363403320312,AAPL
2023-02-24,146.50735473632812,AAPL
2023-02-27,147.71568298339844,AAPL
2023-02-28,147.20639038085938,AAPL
2023-03-01,145.10928344726562,AAPL
2023-03-02,145.70846557617188,AAPL
2023-03-03,150.82138061523438,AAPL
2023-03-06,153.61752319335938,AAPL
2023-03-07,151.39060974121094,AAPL
2023-03-08,152.65884399414062,AAPL
2023-03-09,150.38198852539062,AAPL
2023-03-10,148.2948760986328,AAPL
2023-03-13,150.2621612548828,AAPL
2023-03-14,152.3792266845703,AAPL
2023-03-15,152.7786865234375,AAPL
2023-03-16,155.63473510742188,AAPL
2023-03-17,154.78590393066406,AAPL
2023-03-20,157.18258666992188,AAPL
2023-03-21,159.0599822998047,AAPL
2023-03-22,157.61199951171875,AAPL
2023-03-23,158.71046447753906,AAPL
2023-03-24,160.02865600585938,AAPL
2023-03-27,158.06137084960938,AAPL
2023-03-28,157.43223571777344,AAPL
2023-03-29,160.54794311523438,AAPL
2023-03-30,162.1357421875,AAPL
2023-03-31,164.67222595214844,AAPL
2023-04-03,165.9404754638672,AAPL
2023-04-04,165.40122985839844,AAPL
2023-04-05,163.53379821777344,AAPL
2023-04-06,164.43255615234375,AAPL
2023-04-10,161.80618286132812,AAPL
2023-04-11,160.57789611816406,AAPL
2023-04-12,159.8788604736328,AAPL
2023-04-13,165.33131408691406,AAPL
2023-04-14,164.9818115234375,AAPL
2023-04-17,165.00177001953125,AAPL
2023-04-18,166.2400665283203,AAPL
2023-04-19,167.39846801757812,AAPL
2023-04-20,166.4197998046875,AAPL
2023-04-21,164.7920684814453,AAPL
2023-04-24,165.1016387939453,AAPL
2023-04-25,163.54379272460938,AAPL
2023-04-26,163.53379821777344,AAPL
2023-04-27,168.17738342285156,AAPL
2023-04-28,169.44561767578125,AAPL
2023-05-01,169.35574340820312,AAPL
2023-05-02,168.30718994140625,AAPL
2023-05-03,167.2187042236328,AAPL
2023-05-04,165.5609893798828,AAPL
2023-05-05,173.33026123046875,AAPL
2023-05-08,173.26034545898438,AAPL
2023-05-09,171.53274536132812,AAPL
2023-05-10,173.3202667236328,AAPL
2023-05-11,173.510009765625,AAPL
2023-05-12,172.57000732421875,AAPL
2023-05-15,172.07000732421875,AAPL
2023-05-16,172.07000732421875,AAPL
2023-05-17,172.69000244140625,AAPL
2023-05-18,175.0500030517578,AAPL
2023-05-19,175.16000366210938,AAPL
2022-05-23,258.1546325683594,MSFT
2022-05-24,257.1344909667969,MSFT
2022-05-25,260.0067138671875,MSFT
2022-05-26,263.3543395996094,MSFT
2022-05-27,270.6240539550781,MSFT
2022-05-31,269.2671813964844,MSFT
2022-06-01,269.8119201660156,MSFT
2022-06-02,271.95123291015625,MSFT
2022-06-03,267.4349365234375,MSFT
2022-06-06,266.17706298828125,MSFT
2022-06-07,269.89117431640625,MSFT
2022-06-08,267.8211975097656,MSFT
2022-06-09,262.2550048828125,MSFT
2022-06-10,250.5679626464844,MSFT
2022-06-13,239.940673828125,MSFT
2022-06-14,242.1493377685547,MSFT
2022-06-15,249.3497314453125,MSFT
2022-06-16,242.62472534179688,MSFT
2022-06-17,245.2790679931641,MSFT
2022-06-21,251.310775756836,MSFT
2022-06-22,250.7066192626953,MSFT
2022-06-23,256.3817138671875,MSFT
2022-06-24,265.1371459960937,MSFT
2022-06-27,262.35406494140625,MSFT
2022-06-28,254.0245361328125,MSFT
2022-06-29,257.7683410644531,MSFT
2022-06-30,254.3711700439453,MSFT
2022-07-01,257.0948486328125,MSFT
2022-07-05,260.33355712890625,MSFT
2022-07-06,263.661376953125,MSFT
2022-07-07,265.8304138183594,MSFT
2022-07-08,265.0975036621094,MSFT
2022-07-11,261.9776916503906,MSFT
2022-07-12,251.24142456054688,MSFT
2022-07-13,250.300537109375,MSFT
2022-07-14,251.64752197265625,MSFT
2022-07-15,254.26223754882807,MSFT
2022-07-18,251.8159027099609,MSFT
2022-07-19,257.0453491210937,MSFT
2022-07-20,259.75909423828125,MSFT
2022-07-21,262.3044738769531,MSFT
2022-07-22,257.86737060546875,MSFT
2022-07-25,256.35205078125,MSFT
2022-07-26,249.48838806152344,MSFT
2022-07-27,266.16717529296875,MSFT
2022-07-28,273.7637023925781,MSFT
2022-07-29,278.0522766113281,MSFT
2022-08-01,275.3484191894531,MSFT
2022-08-02,272.18896484375,MSFT
2022-08-03,279.7657165527344,MSFT
2022-08-04,280.9344177246094,MSFT
2022-08-05,280.2015075683594,MSFT
2022-08-08,277.6363220214844,MSFT
2022-08-09,279.5973205566406,MSFT
2022-08-10,286.39166259765625,MSFT
2022-08-11,284.27215576171875,MSFT
2022-08-12,289.1153564453125,MSFT
2022-08-15,290.6604309082031,MSFT
2022-08-16,289.9076843261719,MSFT
2022-08-17,289.1434326171875,MSFT
2022-08-18,288.00201416015625,MSFT
2022-08-19,284.0120544433594,MSFT
2022-08-22,275.6748352050781,MSFT
2022-08-23,274.3746032714844,MSFT
2022-08-24,273.7294616699219,MSFT
2022-08-25,276.7666320800781,MSFT
2022-08-26,266.0870056152344,MSFT
2022-08-29,263.2483825683594,MSFT
2022-08-30,261.0052490234375,MSFT
2022-08-31,259.5164794921875,MSFT
2022-09-01,258.4544372558594,MSFT
2022-09-02,254.14686584472656,MSFT
2022-09-06,251.3578643798828,MSFT
2022-09-07,256.1617126464844,MSFT
2022-09-08,256.5884704589844,MSFT
2022-09-09,262.484130859375,MSFT
2022-09-12,264.6577453613281,MSFT
2022-09-13,250.10728454589844,MSFT
2022-09-14,250.33555603027344,MSFT
2022-09-15,243.5466766357422,MSFT
2022-09-16,242.9114532470703,MSFT
2022-09-19,242.693099975586,MSFT
2022-09-20,240.63856506347656,MSFT
2022-09-21,237.1647186279297,MSFT
2022-09-22,239.17953491210932,MSFT
2022-09-23,236.1424102783203,MSFT
2022-09-26,235.6759185791016,MSFT
2022-09-27,234.6436920166016,MSFT
2022-09-28,239.2688751220703,MSFT
2022-09-29,235.7255401611328,MSFT
2022-09-30,231.159896850586,MSFT
2022-10-03,238.9413452148437,MSFT
2022-10-04,247.02053833007807,MSFT
2022-10-05,247.338119506836,MSFT
2022-10-06,244.94613647460932,MSFT
2022-10-07,232.48989868164065,MSFT
2022-10-10,227.5371856689453,MSFT
2022-10-11,223.7258758544922,MSFT
2022-10-12,224.06333923339844,MSFT
2022-10-13,232.48989868164065,MSFT
2022-10-14,226.85232543945312,MSFT
2022-10-17,235.7553100585937,MSFT
2022-10-18,236.7180633544922,MSFT
2022-10-19,234.71316528320312,MSFT
2022-10-20,234.3856201171875,MSFT
2022-10-21,240.31103515625,MSFT
2022-10-24,245.40269470214844,MSFT
2022-10-25,248.78721618652344,MSFT
2022-10-26,229.5917205810547,MSFT
2022-10-27,225.05584716796875,MSFT
2022-10-28,234.1077117919922,MSFT
2022-10-31,230.39566040039065,MSFT
2022-11-01,226.4652557373047,MSFT
2022-11-02,218.4555511474609,MSFT
2022-11-03,212.64926147460932,MSFT
2022-11-04,219.7359161376953,MSFT
2022-11-07,226.16749572753903,MSFT
2022-11-08,227.16001892089844,MSFT
2022-11-09,222.8325958251953,MSFT
2022-11-10,241.1645965576172,MSFT
2022-11-11,245.2637481689453,MSFT
2022-11-14,239.7452850341797,MSFT
2022-11-15,240.16213989257807,MSFT
2022-11-16,240.6000823974609,MSFT
2022-11-17,240.55030822753903,MSFT
2022-11-18,240.09246826171875,MSFT
2022-11-21,240.9185943603516,MSFT
2022-11-22,243.88465881347656,MSFT
2022-11-23,246.42274475097656,MSFT
2022-11-25,246.33316040039065,MSFT
2022-11-28,240.62994384765625,MSFT
2022-11-29,239.2066345214844,MSFT
2022-11-30,253.9474029541016,MSFT
2022-12-01,253.4994964599609,MSFT
2022-12-02,253.8279571533203,MSFT
2022-12-05,249.03048706054688,MSFT
2022-12-06,243.97422790527344,MSFT
2022-12-07,243.2277374267578,MSFT
2022-12-08,246.2435760498047,MSFT
2022-12-09,244.2728271484375,MSFT
2022-12-12,251.3296813964844,MSFT
2022-12-13,255.71908569335932,MSFT
2022-12-14,256.0177001953125,MSFT
2022-12-15,247.84605407714844,MSFT
2022-12-16,243.54624938964844,MSFT
2022-12-19,239.32606506347656,MSFT
2022-12-20,240.6697540283203,MSFT
2022-12-21,243.28744506835932,MSFT
2022-12-22,237.07662963867188,MSFT
2022-12-23,237.61410522460932,MSFT
2022-12-27,235.85238647460932,MSFT
2022-12-28,233.4337310791016,MSFT
2022-12-29,239.8834381103516,MSFT
2022-12-30,238.6990203857422,MSFT
2023-01-03,238.46014404296875,MSFT
2023-01-04,228.0291290283203,MSFT
2023-01-05,221.27084350585932,MSFT
2023-01-06,223.87860107421875,MSFT
2023-01-09,226.05838012695312,MSFT
2023-01-10,227.78028869628903,MSFT
2023-01-11,234.66793823242188,MSFT
2023-01-12,237.39512634277344,MSFT
2023-01-13,238.1117706298828,MSFT
2023-01-17,239.2265472412109,MSFT
2023-01-18,234.707748413086,MSFT
2023-01-19,230.84588623046875,MSFT
2023-01-20,239.0971527099609,MSFT
2023-01-23,241.44610595703125,MSFT
2023-01-24,240.9086303710937,MSFT
2023-01-25,239.48532104492188,MSFT
2023-01-26,246.8407745361328,MSFT
2023-01-27,247.00003051757807,MSFT
2023-01-30,241.5755157470703,MSFT
2023-01-31,246.6516571044922,MSFT
2023-02-01,251.56857299804688,MSFT
2023-02-02,263.3631896972656,MSFT
2023-02-03,257.14239501953125,MSFT
2023-02-06,255.5697631835937,MSFT
2023-02-07,266.3093566894531,MSFT
2023-02-08,265.4832458496094,MSFT
2023-02-09,262.38775634765625,MSFT
2023-02-10,261.8702087402344,MSFT
2023-02-13,270.0517578125,MSFT
2023-02-14,270.8978271484375,MSFT
2023-02-15,268.7325439453125,MSFT
2023-02-16,261.5781555175781,MSFT
2023-02-17,257.4971008300781,MSFT
2023-02-21,252.1188507080078,MSFT
2023-02-22,250.9613800048828,MSFT
2023-02-23,254.2142791748047,MSFT
2023-02-24,248.67637634277344,MSFT
2023-02-27,249.6143341064453,MSFT
2023-02-28,248.87594604492188,MSFT
2023-03-01,245.7328186035156,MSFT
2023-03-02,250.562255859375,MSFT
2023-03-03,254.73312377929688,MSFT
2023-03-06,256.3096923828125,MSFT
2023-03-07,253.5956115722656,MSFT
2023-03-08,253.1466064453125,MSFT
2023-03-09,251.7696228027344,MSFT
2023-03-10,248.04774475097656,MSFT
2023-03-13,253.3661193847656,MSFT
2023-03-14,260.2211608886719,MSFT
2023-03-15,264.8609924316406,MSFT
2023-03-16,275.5975341796875,MSFT
2023-03-17,278.8204650878906,MSFT
2023-03-20,271.6361999511719,MSFT
2023-03-21,273.18280029296875,MSFT
2023-03-22,271.6960754394531,MSFT
2023-03-23,277.0543518066406,MSFT
2023-03-24,279.9580078125,MSFT
2023-03-27,275.7771301269531,MSFT
2023-03-28,274.6296691894531,MSFT
2023-03-29,279.89813232421875,MSFT
2023-03-30,283.4303894042969,MSFT
2023-03-31,287.6711120605469,MSFT
2023-04-03,286.6034851074219,MSFT
2023-04-04,286.5535583496094,MSFT
2023-04-05,283.7197570800781,MSFT
2023-04-06,290.96392822265625,MSFT
2023-04-10,288.7587585449219,MSFT
2023-04-11,282.2130432128906,MSFT
2023-04-12,282.8716125488281,MSFT
2023-04-13,289.207763671875,MSFT
2023-04-14,285.515869140625,MSFT
2023-04-17,288.1700439453125,MSFT
2023-04-18,287.740966796875,MSFT
2023-04-19,287.8208312988281,MSFT
2023-04-20,285.48590087890625,MSFT
2023-04-21,285.1366882324219,MSFT
2023-04-24,281.1553649902344,MSFT
2023-04-25,274.8192443847656,MSFT
2023-04-26,294.7257080078125,MSFT
2023-04-27,304.1650695800781,MSFT
2023-04-28,306.5897827148437,MSFT
2023-05-01,304.8934936523437,MSFT
2023-05-02,304.7438049316406,MSFT
2023-05-03,303.73602294921875,MSFT
2023-05-04,304.7438049316406,MSFT
2023-05-05,309.9723815917969,MSFT
2023-05-08,307.97674560546875,MSFT
2023-05-09,306.3303527832031,MSFT
2023-05-10,311.6287536621094,MSFT
2023-05-11,309.4335327148437,MSFT
2023-05-12,308.2960510253906,MSFT
2023-05-15,308.78497314453125,MSFT
2023-05-16,311.0599975585937,MSFT
2023-05-17,314.0,MSFT
2023-05-18,318.5199890136719,MSFT
2023-05-19,318.3399963378906,MSFT
2022-05-23,107.55699920654295,AMZN
2022-05-24,104.0999984741211,AMZN
2022-05-25,106.7750015258789,AMZN
2022-05-26,111.07749938964844,AMZN
2022-05-27,115.14649963378906,AMZN
2022-05-31,120.20950317382812,AMZN
2022-06-01,121.68399810791016,AMZN
2022-06-02,125.51100158691406,AMZN
2022-06-03,122.3499984741211,AMZN
2022-06-06,124.79000091552734,AMZN
2022-06-07,123.0,AMZN
2022-06-08,121.18000030517578,AMZN
2022-06-09,116.1500015258789,AMZN
2022-06-10,109.6500015258789,AMZN
2022-06-13,103.66999816894533,AMZN
2022-06-14,102.30999755859376,AMZN
2022-06-15,107.66999816894533,AMZN
2022-06-16,103.66000366210938,AMZN
2022-06-17,106.22000122070312,AMZN
2022-06-21,108.68000030517578,AMZN
2022-06-22,108.9499969482422,AMZN
2022-06-23,112.44000244140624,AMZN
2022-06-24,116.45999908447266,AMZN
2022-06-27,113.22000122070312,AMZN
2022-06-28,107.4000015258789,AMZN
2022-06-29,108.91999816894533,AMZN
2022-06-30,106.20999908447266,AMZN
2022-07-01,109.55999755859376,AMZN
2022-07-05,113.5,AMZN
2022-07-06,114.33000183105467,AMZN
2022-07-07,116.33000183105467,AMZN
2022-07-08,115.54000091552734,AMZN
2022-07-11,111.75,AMZN
2022-07-12,109.22000122070312,AMZN
2022-07-13,110.4000015258789,AMZN
2022-07-14,110.62999725341795,AMZN
2022-07-15,113.5500030517578,AMZN
2022-07-18,113.76000213623048,AMZN
2022-07-19,118.20999908447266,AMZN
2022-07-20,122.7699966430664,AMZN
2022-07-21,124.62999725341795,AMZN
2022-07-22,122.41999816894533,AMZN
2022-07-25,121.13999938964844,AMZN
2022-07-26,114.80999755859376,AMZN
2022-07-27,120.97000122070312,AMZN
2022-07-28,122.27999877929688,AMZN
2022-07-29,134.9499969482422,AMZN
2022-08-01,135.38999938964844,AMZN
2022-08-02,134.16000366210938,AMZN
2022-08-03,139.52000427246094,AMZN
2022-08-04,142.57000732421875,AMZN
2022-08-05,140.8000030517578,AMZN
2022-08-08,139.41000366210938,AMZN
2022-08-09,137.8300018310547,AMZN
2022-08-10,142.69000244140625,AMZN
2022-08-11,140.63999938964844,AMZN
2022-08-12,143.5500030517578,AMZN
2022-08-15,143.17999267578125,AMZN
2022-08-16,144.77999877929688,AMZN
2022-08-17,142.10000610351562,AMZN
2022-08-18,142.3000030517578,AMZN
2022-08-19,138.22999572753906,AMZN
2022-08-22,133.22000122070312,AMZN
2022-08-23,133.6199951171875,AMZN
2022-08-24,133.8000030517578,AMZN
2022-08-25,137.27999877929688,AMZN
2022-08-26,130.75,AMZN
2022-08-29,129.7899932861328,AMZN
2022-08-30,128.72999572753906,AMZN
2022-08-31,126.7699966430664,AMZN
2022-09-01,127.81999969482422,AMZN
2022-09-02,127.51000213623048,AMZN
2022-09-06,126.11000061035156,AMZN
2022-09-07,129.47999572753906,AMZN
2022-09-08,129.82000732421875,AMZN
2022-09-09,133.27000427246094,AMZN
2022-09-12,136.4499969482422,AMZN
2022-09-13,126.81999969482422,AMZN
2022-09-14,128.5500030517578,AMZN
2022-09-15,126.27999877929688,AMZN
2022-09-16,123.52999877929688,AMZN
2022-09-19,124.66000366210938,AMZN
2022-09-20,122.19000244140624,AMZN
2022-09-21,118.54000091552734,AMZN
2022-09-22,117.30999755859376,AMZN
2022-09-23,113.77999877929688,AMZN
2022-09-26,115.1500015258789,AMZN
2022-09-27,114.41000366210938,AMZN
2022-09-28,118.01000213623048,AMZN
2022-09-29,114.8000030517578,AMZN
2022-09-30,113.0,AMZN
2022-10-03,115.87999725341795,AMZN
2022-10-04,121.08999633789062,AMZN
2022-10-05,120.9499969482422,AMZN
2022-10-06,120.3000030517578,AMZN
2022-10-07,114.55999755859376,AMZN
2022-10-10,113.66999816894533,AMZN
2022-10-11,112.20999908447266,AMZN
2022-10-12,112.9000015258789,AMZN
2022-10-13,112.52999877929688,AMZN
2022-10-14,106.9000015258789,AMZN
2022-10-17,113.79000091552734,AMZN
2022-10-18,116.36000061035156,AMZN
2022-10-19,115.06999969482422,AMZN
2022-10-20,115.25,AMZN
2022-10-21,119.31999969482422,AMZN
2022-10-24,119.81999969482422,AMZN
2022-10-25,120.5999984741211,AMZN
2022-10-26,115.66000366210938,AMZN
2022-10-27,110.95999908447266,AMZN
2022-10-28,103.41000366210938,AMZN
2022-10-31,102.44000244140624,AMZN
2022-11-01,96.79000091552734,AMZN
2022-11-02,92.12000274658205,AMZN
2022-11-03,89.30000305175781,AMZN
2022-11-04,90.9800033569336,AMZN
2022-11-07,90.52999877929688,AMZN
2022-11-08,89.9800033569336,AMZN
2022-11-09,86.13999938964844,AMZN
2022-11-10,96.62999725341795,AMZN
2022-11-11,100.79000091552734,AMZN
2022-11-14,98.48999786376952,AMZN
2022-11-15,98.94000244140624,AMZN
2022-11-16,97.12000274658205,AMZN
2022-11-17,94.8499984741211,AMZN
2022-11-18,94.13999938964844,AMZN
2022-11-21,92.45999908447266,AMZN
2022-11-22,93.1999969482422,AMZN
2022-11-23,94.12999725341795,AMZN
2022-11-25,93.41000366210938,AMZN
2022-11-28,93.9499969482422,AMZN
2022-11-29,92.41999816894533,AMZN
2022-11-30,96.54000091552734,AMZN
2022-12-01,95.5,AMZN
2022-12-02,94.12999725341795,AMZN
2022-12-05,91.01000213623048,AMZN
2022-12-06,88.25,AMZN
2022-12-07,88.45999908447266,AMZN
2022-12-08,90.3499984741211,AMZN
2022-12-09,89.08999633789062,AMZN
2022-12-12,90.5500030517578,AMZN
2022-12-13,92.48999786376952,AMZN
2022-12-14,91.58000183105467,AMZN
2022-12-15,88.44999694824219,AMZN
2022-12-16,87.86000061035156,AMZN
2022-12-19,84.91999816894531,AMZN
2022-12-20,85.19000244140625,AMZN
2022-12-21,86.7699966430664,AMZN
2022-12-22,83.79000091552734,AMZN
2022-12-23,85.25,AMZN
2022-12-27,83.04000091552734,AMZN
2022-12-28,81.81999969482422,AMZN
2022-12-29,84.18000030517578,AMZN
2022-12-30,84.0,AMZN
2023-01-03,85.81999969482422,AMZN
2023-01-04,85.13999938964844,AMZN
2023-01-05,83.12000274658203,AMZN
2023-01-06,86.08000183105469,AMZN
2023-01-09,87.36000061035156,AMZN
2023-01-10,89.87000274658203,AMZN
2023-01-11,95.08999633789062,AMZN
2023-01-12,95.2699966430664,AMZN
2023-01-13,98.12000274658205,AMZN
2023-01-17,96.0500030517578,AMZN
2023-01-18,95.45999908447266,AMZN
2023-01-19,93.68000030517578,AMZN
2023-01-20,97.25,AMZN
2023-01-23,97.5199966430664,AMZN
2023-01-24,96.31999969482422,AMZN
2023-01-25,97.18000030517578,AMZN
2023-01-26,99.22000122070312,AMZN
2023-01-27,102.23999786376952,AMZN
2023-01-30,100.5500030517578,AMZN
2023-01-31,103.12999725341795,AMZN
2023-02-01,105.1500015258789,AMZN
2023-02-02,112.91000366210938,AMZN
2023-02-03,103.38999938964844,AMZN
2023-02-06,102.18000030517578,AMZN
2023-02-07,102.11000061035156,AMZN
2023-02-08,100.0500030517578,AMZN
2023-02-09,98.23999786376952,AMZN
2023-02-10,97.61000061035156,AMZN
2023-02-13,99.54000091552734,AMZN
2023-02-14,99.6999969482422,AMZN
2023-02-15,101.16000366210938,AMZN
2023-02-16,98.1500015258789,AMZN
2023-02-17,97.1999969482422,AMZN
2023-02-21,94.58000183105467,AMZN
2023-02-22,95.79000091552734,AMZN
2023-02-23,95.81999969482422,AMZN
2023-02-24,93.5,AMZN
2023-02-27,93.76000213623048,AMZN
2023-02-28,94.2300033569336,AMZN
2023-03-01,92.16999816894533,AMZN
2023-03-02,92.12999725341795,AMZN
2023-03-03,94.9000015258789,AMZN
2023-03-06,93.75,AMZN
2023-03-07,93.5500030517578,AMZN
2023-03-08,93.91999816894533,AMZN
2023-03-09,92.25,AMZN
2023-03-10,90.7300033569336,AMZN
2023-03-13,92.43000030517578,AMZN
2023-03-14,94.87999725341795,AMZN
