Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2003-05-21,1.6841670274734497,1.7433329820632935,1.6749999523162842,1.7424999475479126,1.5989118814468384,90547200,NVDA
2003-05-22,1.7450000047683716,1.7641669511795044,1.7041670083999634,1.7483329772949219,1.6042640209197998,88881600,NVDA
2003-05-23,1.75,1.7833329439163208,1.7316670417785645,1.7391669750213623,1.595853328704834,86761200,NVDA
2003-05-27,1.7208329439163208,1.899999976158142,1.6875,1.8933329582214355,1.73731529712677,167740800,NVDA
2003-05-28,1.8875000476837158,1.9083329439163208,1.8416670560836792,1.8883329629898071,1.7327275276184082,123555600,NVDA
2003-05-29,1.8875000476837158,2.081666946411133,1.8833329677581787,2.0174999237060547,1.8512507677078247,229773600,NVDA
2003-05-30,2.2083330154418945,2.2191669940948486,2.1541669368743896,2.180833101272583,2.001124858856201,214231200,NVDA
2003-06-02,2.237499952316284,2.240000009536743,2.0466670989990234,2.059999942779541,1.8902485370635986,156614400,NVDA
2003-06-03,2.0366671085357666,2.1649999618530273,2.011667013168335,2.1024999618530273,1.9292463064193726,159680400,NVDA
2003-06-04,2.0958330631256104,2.1541669368743896,2.063333034515381,2.1524999141693115,1.9751261472702026,117560400,NVDA
2003-06-05,2.124166965484619,2.2216670513153076,2.0958330631256104,2.2141671180725098,2.0317115783691406,120440400,NVDA
2003-06-06,2.300832986831665,2.3125,2.130000114440918,2.146667003631592,1.9697741270065308,137883600,NVDA
2003-06-09,2.1333329677581787,2.188333034515381,2.0883328914642334,2.120832920074463,1.9460688829421997,72058800,NVDA
2003-06-10,2.120832920074463,2.1533329486846924,2.0975000858306885,2.1516671180725098,1.9743618965148926,56330400,NVDA
2003-06-11,2.1383330821990967,2.172499895095825,2.0999999046325684,2.1533329486846924,1.9758905172348022,94383600,NVDA
2003-06-12,2.168333053588867,2.191667079925537,2.1141669750213623,2.120832920074463,1.9460688829421997,104668800,NVDA
2003-06-13,2.0291669368743896,2.0875000953674316,1.9416669607162476,1.9558329582214355,1.7946652173995972,182680800,NVDA
2003-06-16,1.9791669845581055,2.0225000381469727,1.8483330011367798,1.997499942779541,1.8328990936279297,190486800,NVDA
2003-06-17,2.043333053588867,2.058332920074463,1.9833329916000366,2.0450000762939453,1.8764845132827759,99985200,NVDA
2003-06-18,2.0250000953674316,2.1641669273376465,2.0083329677581787,2.123332977294922,1.9483625888824463,112207200,NVDA
2003-06-19,2.132499933242798,2.1433329582214355,1.9833329916000366,1.9941669702529907,1.8298403024673462,119053200,NVDA
2003-06-20,2.0158329010009766,2.016666889190674,1.9416669607162476,1.9733330011367798,1.8107234239578247,93784800,NVDA
2003-06-23,1.9716670513153076,1.9816670417785645,1.8641669750213623,1.9033329486846924,1.74649178981781,73478400,NVDA
2003-06-24,1.8916670083999634,1.9333330392837524,1.838333010673523,1.8991669416427612,1.7426687479019165,100881600,NVDA
2003-06-25,1.9041670560836792,1.9816670417785645,1.8966670036315918,1.911666989326477,1.7541389465332031,106062000,NVDA
2003-06-26,1.9175000190734863,1.940000057220459,1.8574999570846558,1.914167046546936,1.7564327716827393,96054000,NVDA
2003-06-27,1.9366669654846191,1.9541670083999634,1.8708330392837524,1.8799999952316284,1.7250815629959106,70910400,NVDA
2003-06-30,1.9049999713897705,1.9424999952316284,1.8833329677581787,1.9091670513153076,1.7518444061279297,54412800,NVDA
2003-07-01,1.8849999904632568,1.9900000095367432,1.8674999475479126,1.9874999523162842,1.8237230777740479,97701600,NVDA
2003-07-02,2.0058329105377197,2.0316669940948486,1.9541670083999634,1.9816670417785645,1.8183704614639282,84682800,NVDA
2003-07-03,1.9358329772949219,2.009999990463257,1.9316669702529907,1.9591670036315918,1.7977246046066284,42091200,NVDA
2003-07-07,1.9858330488204956,2.0983328819274902,1.9850000143051147,2.0875000953674316,1.915482997894287,83220000,NVDA
2003-07-08,2.0299999713897705,2.0916669368743896,2.0250000953674316,2.064167022705078,1.8940726518630981,60285600,NVDA
2003-07-09,2.063333034515381,2.1458330154418945,2.059999942779541,2.1116669178009033,1.9376579523086548,75535200,NVDA
2003-07-10,2.045833110809326,2.072499990463257,1.9891669750213623,2.0250000953674316,1.8581328392028809,64456800,NVDA
2003-07-11,2.0491669178009033,2.061666965484619,2.0183329582214355,2.0358328819274902,1.8680731058120728,49500000,NVDA
2003-07-14,2.0875000953674316,2.0999999046325684,2.009999990463257,2.0199999809265137,1.8535447120666504,69434400,NVDA
2003-07-15,2.049999952316284,2.05916690826416,1.934999942779541,1.9541670083999634,1.7931365966796875,114345600,NVDA
2003-07-16,1.990833044052124,2.0,1.8833329677581787,1.9299999475479126,1.770961046218872,88047600,NVDA
2003-07-17,1.8716670274734497,1.8958330154418945,1.8083330392837524,1.8333330154418945,1.6822600364685059,85376400,NVDA
2003-07-18,1.7975000143051147,1.803333044052124,1.7058329582214355,1.7716670036315918,1.6256755590438843,128083200,NVDA
2003-07-21,1.7816669940948486,1.787500023841858,1.7033330202102661,1.7450000047683716,1.6012057065963745,98514000,NVDA
2003-07-22,1.7941670417785645,1.8075000047683716,1.7641669511795044,1.7741669416427612,1.6279690265655518,58244400,NVDA
2003-07-23,1.7725000381469727,1.8083330392837524,1.7191669940948486,1.7975000143051147,1.6493794918060303,60532800,NVDA
2003-07-24,1.8300000429153442,1.8433330059051514,1.712499976158142,1.7274999618530273,1.5851476192474365,111682800,NVDA
2003-07-25,1.7308330535888672,1.7649999856948853,1.6666669845581055,1.7549999952316284,1.610381841659546,100208400,NVDA
2003-07-28,1.7691669464111328,1.773332953453064,1.6933330297470093,1.7008329629898071,1.5606776475906372,70375200,NVDA
2003-07-29,1.5466669797897339,1.6799999475479126,1.5299999713897705,1.5891669988632202,1.4582136869430542,279478800,NVDA
2003-07-30,1.5833330154418945,1.601667046546936,1.5616669654846191,1.571666955947876,1.4421563148498535,78872400,NVDA
2003-07-31,1.6083329916000366,1.6316670179367065,1.574167013168335,1.5908329486846924,1.459742784500122,89760000,NVDA
2003-08-01,1.5916670560836792,1.6566669940948486,1.5758329629898071,1.6433329582214355,1.5079164505004883,76755600,NVDA
2003-08-04,1.6416670083999634,1.7350000143051147,1.6316670179367065,1.7050000429153442,1.5645016431808472,142885200,NVDA
2003-08-05,1.7491669654846191,1.789167046546936,1.6858329772949219,1.7000000476837158,1.5599136352539062,106348800,NVDA
2003-08-06,1.6775000095367432,1.7000000476837158,1.590000033378601,1.6308330297470093,1.496446132659912,102586800,NVDA
2003-08-07,1.6266670227050781,1.649999976158142,1.5866669416427612,1.6083329916000366,1.4758002758026123,104034000,NVDA
2003-08-08,1.3791669607162476,1.3849999904632568,1.2716670036315918,1.2916669845581055,1.1852288246154785,376758000,NVDA
2003-08-11,1.3125,1.3791669607162476,1.3041670322418213,1.3616670370101929,1.2494605779647827,167575200,NVDA
2003-08-12,1.3791669607162476,1.3925000429153442,1.3566670417785645,1.3891669511795044,1.2746944427490234,76416000,NVDA
2003-08-13,1.3949999809265137,1.4208329916000366,1.3600000143051147,1.398332953453064,1.2831053733825684,69355200,NVDA
2003-08-14,1.351667046546936,1.3716670274734497,1.3350000381469727,1.350000023841858,1.238755226135254,152769600,NVDA
2003-08-15,1.3416670560836792,1.3541669845581055,1.3333330154418945,1.3458329439163208,1.2349313497543335,21771600,NVDA
2003-08-18,1.3674999475479126,1.3858330249786377,1.3433330059051514,1.3858330249786377,1.2716355323791504,71768400,NVDA
2003-08-19,1.4166669845581055,1.5,1.4158329963684082,1.4916670322418213,1.3687485456466675,140397600,NVDA
2003-08-20,1.4708329439163208,1.4983329772949219,1.4383330345153809,1.4708329439163208,1.3496308326721191,87034800,NVDA
2003-08-21,1.5066670179367065,1.524999976158142,1.4833329916000366,1.5108330249786377,1.3863351345062256,64474800,NVDA
2003-08-22,1.601667046546936,1.6233329772949219,1.5208330154418945,1.5216670036315918,1.3962763547897339,100239600,NVDA
2003-08-25,1.550832986831665,1.550832986831665,1.5,1.5133329629898071,1.3886290788650513,43402800,NVDA
2003-08-26,1.4941669702529907,1.5166670083999634,1.4483330249786377,1.4891669750213623,1.3664543628692627,76898400,NVDA
2003-08-27,1.4991669654846191,1.5499999523162842,1.4833329916000366,1.5341670513153076,1.4077460765838623,56781600,NVDA
2003-08-28,1.5491670370101929,1.5575000047683716,1.476667046546936,1.4941669702529907,1.3710424900054932,82831200,NVDA
2003-08-29,1.4916670322418213,1.5208330154418945,1.4858330488204956,1.5141669511795044,1.3893941640853882,53288400,NVDA
2003-09-02,1.5408329963684082,1.5541670322418213,1.4933329820632935,1.5008330345153809,1.3771588802337646,71145600,NVDA
2003-09-03,1.523332953453064,1.527500033378601,1.4641669988632202,1.4716670513153076,1.3503963947296143,84997200,NVDA
2003-09-04,1.4774999618530273,1.5208330154418945,1.4666670560836792,1.4858330488204956,1.363394856452942,74006400,NVDA
2003-09-05,1.488332986831665,1.5916670560836792,1.4708329439163208,1.5566669702529907,1.4283921718597412,119874000,NVDA
2003-09-08,1.5816669464111328,1.6466670036315918,1.5625,1.6283329725265503,1.4941521883010864,150871200,NVDA
2003-09-09,1.5833330154418945,1.789167046546936,1.5616669654846191,1.7283329963684082,1.5859119892120361,248943600,NVDA
2003-09-10,1.6791670322418213,1.724166989326477,1.5966670513153076,1.6100000143051147,1.477330207824707,138062400,NVDA
2003-09-11,1.6316670179367065,1.6791670322418213,1.524999976158142,1.5891669988632202,1.4582136869430542,261273600,NVDA
2003-09-12,1.5758329629898071,1.6475000381469727,1.5583330392837524,1.6124999523162842,1.4796241521835327,116240400,NVDA
2003-09-15,1.6258330345153809,1.634166955947876,1.5800000429153442,1.585832953453064,1.4551552534103394,59602800,NVDA
2003-09-16,1.5891669988632202,1.6399999856948853,1.5891669988632202,1.6349999904632568,1.5002703666687012,62073600,NVDA
2003-09-17,1.6449999809265137,1.6858329772949219,1.6316670179367065,1.6541670560836792,1.5178580284118652,90278400,NVDA
2003-09-18,1.6449999809265137,1.6675000190734863,1.6266670227050781,1.6666669845581055,1.5293278694152832,60349200,NVDA
2003-09-19,1.6858329772949219,1.696666955947876,1.6383329629898071,1.6533329486846924,1.5170924663543701,64809600,NVDA
2003-09-22,1.6208330392837524,1.6241669654846191,1.5750000476837158,1.588333010673523,1.4574487209320068,73550400,NVDA
2003-09-23,1.5908329486846924,1.6124999523162842,1.5700000524520874,1.6033329963684082,1.4712125062942505,62893200,NVDA
